image_path,design_group
data/training/custom_1500/images/brogue/brogue_0421.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0422.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0423.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0424.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0425.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0426.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0427.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0428.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0429.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0430.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0431.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0432.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0433.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0434.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0435.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0436.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0437.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0438.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0439.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0440.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0441.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0442.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0443.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0444.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0445.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0446.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0447.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0448.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0449.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0450.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0451.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0452.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0453.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0454.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0455.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0456.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0457.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0458.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0459.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0460.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0461.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0462.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0463.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0464.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0465.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0466.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0467.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0468.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0469.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0470.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0471.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0472.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0473.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0474.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0475.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0476.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0477.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0478.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0479.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0480.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0481.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0482.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0483.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0484.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0485.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0486.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0487.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0488.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0489.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0490.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0491.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0492.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0493.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0494.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0495.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0496.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0497.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0498.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0499.jpeg,brogue
data/training/custom_1500/images/brogue/brogue_0500.jpeg,brogue
data/training/custom_1500/images/sneaker/sneaker_0001.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0002.png,sneaker
data/training/custom_1500/images/sneaker/sneaker_0003.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0004.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0005.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0006.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0007.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0008.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0009.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0010.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0011.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0012.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0013.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0014.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0015.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0016.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0017.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0018.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0019.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0020.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0021.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0022.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0023.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0024.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0025.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0026.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0027.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0028.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0029.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0030.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0031.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0032.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0033.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0034.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0035.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0036.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0037.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0038.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0039.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0040.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0041.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0042.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0043.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0044.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0045.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0046.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0047.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0048.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0049.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0050.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0051.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0052.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0053.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0054.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0055.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0056.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0057.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0058.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0059.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0060.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0061.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0062.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0063.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0064.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0065.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0066.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0067.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0068.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0069.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0070.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0071.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0072.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0073.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0074.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0075.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0076.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0077.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0078.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0079.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0080.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0081.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0082.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0083.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0084.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0085.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0086.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0087.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0088.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0089.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0090.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0091.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0092.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0093.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0094.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0095.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0096.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0097.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0098.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0099.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0100.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0101.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0102.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0103.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0104.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0105.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0106.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0107.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0108.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0109.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0110.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0111.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0112.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0113.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0114.png,sneaker
data/training/custom_1500/images/sneaker/sneaker_0115.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0116.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0117.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0118.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0119.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0120.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0121.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0122.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0123.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0124.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0125.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0126.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0127.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0128.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0129.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0130.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0131.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0132.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0133.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0134.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0135.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0136.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0137.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0138.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0139.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0140.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0141.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0142.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0143.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0144.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0145.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0146.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0147.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0148.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0149.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0150.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0151.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0152.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0153.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0154.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0155.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0156.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0157.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0158.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0159.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0160.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0161.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0162.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0163.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0164.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0165.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0166.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0167.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0168.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0169.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0170.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0171.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0172.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0173.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0174.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0175.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0176.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0177.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0178.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0179.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0180.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0181.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0182.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0183.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0184.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0185.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0186.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0187.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0188.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0189.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0190.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0191.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0192.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0193.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0194.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0195.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0196.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0197.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0198.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0199.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0200.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0201.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0202.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0203.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0204.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0205.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0206.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0207.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0208.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0209.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0210.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0211.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0212.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0213.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0214.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0215.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0216.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0217.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0218.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0219.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0220.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0221.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0222.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0223.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0224.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0225.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0226.png,sneaker
data/training/custom_1500/images/sneaker/sneaker_0227.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0228.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0229.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0230.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0231.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0232.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0233.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0234.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0235.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0236.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0237.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0238.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0239.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0240.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0241.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0242.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0243.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0244.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0245.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0246.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0247.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0248.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0249.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0250.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0251.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0252.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0253.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0254.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0255.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0256.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0257.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0258.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0259.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0260.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0261.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0262.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0263.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0264.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0265.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0266.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0267.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0268.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0269.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0270.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0271.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0272.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0273.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0274.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0275.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0276.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0277.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0278.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0279.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0280.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0281.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0282.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0283.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0284.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0285.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0286.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0287.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0288.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0289.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0290.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0291.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0292.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0293.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0294.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0295.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0296.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0297.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0298.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0299.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0300.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0301.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0302.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0303.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0304.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0305.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0306.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0307.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0308.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0309.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0310.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0311.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0312.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0313.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0314.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0315.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0316.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0317.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0318.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0319.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0320.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0321.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0322.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0323.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0324.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0325.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0326.jpeg,sneaker
